event_id,user_id,event_name,device_type,plan_type,experiment_variant,event_properties,event_timestamp
1118a1f7-c16d-4218-93b1-382927f8fccd,62b4a2dc-72c2-49e6-97fd-0c770345e1ba,onboarding_completed,mobile,,,"{""steps_completed"": 5}",2024-02-07
128f63dd-d578-46d3-9b8a-2ba8e466150c,62b4a2dc-72c2-49e6-97fd-0c770345e1ba,feature_a_used,mobile,free,B,"{""usage_count"": 2}",2024-02-12
5bff3368-2dfb-4731-b575-21c516f2bccf,62b4a2dc-72c2-49e6-97fd-0c770345e1ba,upgrade,web,pro,B,"{""from_plan"": ""free"", ""to_plan"": ""pro""}",2024-03-02
98dd2f2f-e2e3-4eee-bf74-cacdef4c2a3b,d593370a-5303-43e6-8827-e7588eedf95b,signup,mobile,free,A,"{""source"": ""organic"", ""country"": ""US""}",
4304b9e3-08a5-4e1d-8977-8b9eee55611c,d593370a-5303-43e6-8827-e7588eedf95b,onboarding_completed,mobile,,,"{""steps_completed"": 5}",2024-02-12
16522f4a-6131-4744-942a-cd73f09af017,d593370a-5303-43e6-8827-e7588eedf95b,feature_a_used,web,free,A,"{""usage_count"": 1}",2024-02-19
9ef51059-1c49-4eb9-970d-0aeb7563142c,d593370a-5303-43e6-8827-e7588eedf95b,feature_b_used,web,free,A,"{""usage_count"": 9}",2024-02-28
80224d65-b5fe-41e9-9457-e8b11c2efc77,d593370a-5303-43e6-8827-e7588eedf95b,cancel,mobile,pro,A,"{""reason"": ""value""}",2024-05-22
fa206069-b3a5-470b-b555-38e4d318d44b,fa45cd7e-9e49-4748-90e4-e94e3057b305,signup,mobile,free,B,"{""source"": ""organic"", ""country"": ""DE""}",
6ae3c809-f152-40e5-a454-6048c4a0e0f1,fa45cd7e-9e49-4748-90e4-e94e3057b305,onboarding_completed,web,,,"{""steps_completed"": 5}",2024-01-29
1a22485b-5fe5-4c77-91e1-cad8fc671594,fa45cd7e-9e49-4748-90e4-e94e3057b305,feature_a_used,web,free,B,"{""usage_count"": 9}",2024-02-11
f170f2ff-e6af-4136-b664-2ed541e51260,bd55f9a5-44b3-4e4f-8afa-33271ca9165e,signup,mobile,free,A,"{""source"": ""paid_search"", ""country"": ""US""}",
f22c118d-2ab3-40ee-a492-74337e9b343a,24f426b4-4542-4c05-8de6-7e9189976106,signup,mobile,free,B,"{""source"": ""sales"", ""country"": ""GB""}",
ff3eb8eb-9403-497f-8db4-5b2d722759b7,24f426b4-4542-4c05-8de6-7e9189976106,cancel,mobile,pro,B,"{""reason"": ""price""}",2024-04-26
0c40f31e-514a-43ad-9f8b-e96c8bdde67d,2e11943e-177f-4bb4-8dab-815cc6db61fa,signup,web,free,A,"{""source"": ""organic"", ""country"": ""IN""}",
4d56b5e1-d4e7-4502-86cf-044eebddaac0,583a9420-6b86-41d5-a8a4-fb98817bf55b,signup,mobile,free,B,"{""source"": ""paid_search"", ""country"": ""DE""}",
6517f2d6-61f1-4f8e-af13-0b745dea6cf2,583a9420-6b86-41d5-a8a4-fb98817bf55b,onboarding_completed,mobile,,,"{""steps_completed"": 5}",2024-02-04
4cf3ddb4-0d41-4028-bc10-e15b44ebb820,583a9420-6b86-41d5-a8a4-fb98817bf55b,feature_a_used,mobile,free,B,"{""usage_count"": 7}",2024-02-15
453c0242-74cc-44f6-a78a-cf20ae5bceed,583a9420-6b86-41d5-a8a4-fb98817bf55b,feature_b_used,web,free,B,"{""usage_count"": 6}",2024-02-19
fe5ea4a1-aa97-4b54-933c-9aa94b80bcf3,583a9420-6b86-41d5-a8a4-fb98817bf55b,upgrade,web,pro,B,"{""from_plan"": ""free"", ""to_plan"": ""pro""}",2024-03-13
2ab5f4ad-d7f4-4790-a883-7b1360d18787,a9fffd16-09f5-42ad-bd83-f2c99b7f754d,signup,mobile,free,B,"{""source"": ""sales"", ""country"": ""DE""}",
79dc4c41-f07d-437f-9bad-e331e18c6e76,a9fffd16-09f5-42ad-bd83-f2c99b7f754d,onboarding_completed,mobile,,,"{""steps_completed"": 5}",2024-01-31
d131915c-ffa9-4687-95b6-82fc3677ce9a,a9fffd16-09f5-42ad-bd83-f2c99b7f754d,feature_a_used,web,free,B,"{""usage_count"": 9}",2024-02-13
47bc387a-906b-42c3-ab10-0fbd4740ed76,868103e9-f414-4209-8b23-3f7a218a1fa7,signup,mobile,free,B,"{""source"": ""referral"", ""country"": ""IN""}",
78bbc462-a41e-4e06-9121-894ad1197a8e,868103e9-f414-4209-8b23-3f7a218a1fa7,onboarding_completed,web,,,"{""steps_completed"": 5}",2024-02-14
cc74a399-dbca-4f3d-bd52-b5266af234d6,868103e9-f414-4209-8b23-3f7a218a1fa7,feature_a_used,web,free,B,"{""usage_count"": 5}",2024-02-15
5d9f0df0-19a7-4c24-952d-f1fb8e082f02,868103e9-f414-4209-8b23-3f7a218a1fa7,feature_b_used,mobile,free,B,"{""usage_count"": 3}",2024-02-29
9b635361-d925-4716-9ef8-7b87674cb6dd,4936346b-2e78-43e5-927d-b71e22bdc725,signup,mobile,free,B,"{""source"": ""paid_search"", ""country"": ""US""}",
91afc8ff-a6bc-4f11-9c7f-5c27c5b2444c,4936346b-2e78-43e5-927d-b71e22bdc725,onboarding_completed,mobile,,,"{""steps_completed"": 5}",2024-01-30
974ef393-0be2-4b56-80e3-0552c84d3a04,4936346b-2e78-43e5-927d-b71e22bdc725,feature_b_used,web,free,B,"{""usage_count"": 3}",2024-02-07
0b1b00ab-1a2e-4784-b131-096257118bc7,4936346b-2e78-43e5-927d-b71e22bdc725,upgrade,mobile,pro,B,"{""from_plan"": ""free"", ""to_plan"": ""pro""}",2024-02-24
d4ea4f72-fefc-4de8-b7f1-f0f9a8891ae4,29706759-f668-4781-8f2e-4d5bb5b9db7b,signup,web,free,A,"{""source"": ""referral"", ""country"": ""US""}",
a63d7d5a-d429-4048-98d4-3c3d87cc2018,29706759-f668-4781-8f2e-4d5bb5b9db7b,onboarding_completed,web,,,"{""steps_completed"": 5}",2024-02-06
1e1b6072-6373-4d8f-9fcf-af3db4104380,29706759-f668-4781-8f2e-4d5bb5b9db7b,feature_a_used,mobile,free,A,"{""usage_count"": 3}",2024-02-09
14d5be5a-a984-4532-b886-d52b9de121f0,56af8067-bf46-4786-bc01-bb3964b0af51,signup,mobile,free,A,"{""source"": ""paid_search"", ""country"": ""DE""}",
5a39c92a-ef96-4059-b1bf-284818aae20d,56af8067-bf46-4786-bc01-bb3964b0af51,onboarding_completed,mobile,,,"{""steps_completed"": 5}",2024-02-11
3c5eccdf-a2a0-45a7-be6d-58e5a1ee325d,56af8067-bf46-4786-bc01-bb3964b0af51,feature_b_used,web,free,A,"{""usage_count"": 8}",2024-02-13
b8f35277-d83d-46f9-87dc-e63a7a2d1df3,a27139ca-d049-44b2-a1b5-749492be5a15,signup,mobile,free,A,"{""source"": ""organic"", ""country"": ""DE""}",
e04ad85c-8734-48a6-8ecd-390f91e159ec,a27139ca-d049-44b2-a1b5-749492be5a15,onboarding_completed,web,,,"{""steps_completed"": 5}",2024-02-02
341b09a8-9d2e-499c-995e-e0145e0da27a,f9fe0a75-baa9-42e9-97f1-aae2a37deb22,signup,web,free,B,"{""source"": ""sales"", ""country"": ""US""}",
13d1da86-d6b1-4e9e-8ae5-ff8dde20b26c,f9fe0a75-baa9-42e9-97f1-aae2a37deb22,onboarding_completed,web,,,"{""steps_completed"": 5}",2024-01-27
b54cfe83-d18a-47dd-924d-aafa3172eb42,092f3085-2c7e-4cbb-bfbf-c1e91aba4433,signup,web,free,B,"{""source"": ""organic"", ""country"": ""CA""}",
36044683-d5df-4284-92b9-c56012ca73f7,092f3085-2c7e-4cbb-bfbf-c1e91aba4433,onboarding_completed,mobile,,,"{""steps_completed"": 5}",2024-02-06
e74517ca-2fc7-4dcf-8143-e6b9fd7da27d,092f3085-2c7e-4cbb-bfbf-c1e91aba4433,feature_b_used,web,free,B,"{""usage_count"": 4}",2024-02-19
1691e3bf-43c4-4826-a1e0-73ec4f8c7059,9d2e1635-a35a-4153-b210-e298919c639f,signup,web,free,A,"{""source"": ""organic"", ""country"": ""CA""}",
4d61c18b-754a-4e28-931a-09aacd60198c,9d2e1635-a35a-4153-b210-e298919c639f,onboarding_completed,mobile,,,"{""steps_completed"": 5}",2024-01-30
45c1a8fd-48c9-4001-b849-e1b4beb5adc0,9d2e1635-a35a-4153-b210-e298919c639f,feature_a_used,mobile,free,A,"{""usage_count"": 8}",2024-02-08
bcd2cd16-57db-4449-b293-39e084d8f890,9d2e1635-a35a-4153-b210-e298919c639f,feature_b_used,web,free,A,"{""usage_count"": 7}",2024-02-09
0981a03c-a20c-4444-a6f9-51c9f36d0b81,9d2e1635-a35a-4153-b210-e298919c639f,cancel,web,pro,A,"{""reason"": ""price""}",2024-03-31
143c037a-f3eb-42a7-9099-28536895ddfe,81c543b3-ebe4-4cc9-bed6-f95b3fef2656,signup,web,free,B,"{""source"": ""paid_search"", ""country"": ""US""}",
007c5b13-50f9-4717-a8f4-3693c6276011,81c543b3-ebe4-4cc9-bed6-f95b3fef2656,onboarding_completed,mobile,,,"{""steps_completed"": 5}",2024-01-31
eef0053a-358b-4674-96ac-5c6da55061a3,5b51b1ea-71ef-4f97-ae1d-78372806b69d,signup,web,free,B,"{""source"": ""sales"", ""country"": ""GB""}",
b19f757a-64f8-4b5b-9e60-53a93840848b,5b51b1ea-71ef-4f97-ae1d-78372806b69d,onboarding_completed,web,,,"{""steps_completed"": 5}",2024-02-05
41790723-0a2f-49b2-86a0-b575bb6a5ca1,5b51b1ea-71ef-4f97-ae1d-78372806b69d,feature_b_used,mobile,free,B,"{""usage_count"": 4}",2024-02-07
124ba11d-f544-498e-9bb2-d77dfa000516,d251d21f-8525-4696-88b8-31d4d009dd1b,signup,mobile,free,B,"{""source"": ""organic"", ""country"": ""US""}",
b62bc886-270f-4d8b-8a25-670d1f98151f,d251d21f-8525-4696-88b8-31d4d009dd1b,onboarding_completed,mobile,,,"{""steps_completed"": 5}",2024-02-12
9dd751af-5729-477d-adbe-0d429979a74a,d251d21f-8525-4696-88b8-31d4d009dd1b,feature_a_used,mobile,free,B,"{""usage_count"": 7}",2024-02-20
609695ec-9dba-48ea-9a03-e32f63c9fe2b,d251d21f-8525-4696-88b8-31d4d009dd1b,cancel,mobile,pro,B,"{""reason"": ""price""}",2024-03-22
c9dd5934-d62f-4973-99fe-e70468f61903,a9443e98-e8fe-41b5-b223-26118199c302,signup,web,free,B,"{""source"": ""paid_search"", ""country"": ""IN""}",
f2274d70-d966-4b48-9996-c9cd4013c963,a9443e98-e8fe-41b5-b223-26118199c302,onboarding_completed,mobile,,,"{""steps_completed"": 5}",2024-02-04
fc1a2395-f26c-4af1-9ba6-f54ec7ac1a99,a9443e98-e8fe-41b5-b223-26118199c302,feature_a_used,mobile,free,B,"{""usage_count"": 4}",2024-02-11
4ac8b15b-c035-43cc-9b4d-c2401e5873ca,fc9e065d-cf29-4b83-bb9b-90848e4f215d,signup,mobile,free,A,"{""source"": ""paid_search"", ""country"": ""CA""}",
1e9769bd-b1a3-4cea-869f-0e1773d94ae3,fc9e065d-cf29-4b83-bb9b-90848e4f215d,feature_a_used,mobile,free,A,"{""usage_count"": 6}",2024-02-15
234d4667-9b9f-4bf0-89d1-0d15e15030fc,6fdee8f9-2e5b-4958-8448-358bd2ecc536,signup,mobile,free,B,"{""source"": ""organic"", ""country"": ""IN""}",
70f5cbde-5141-4f56-bd38-9e5ba893b367,6fdee8f9-2e5b-4958-8448-358bd2ecc536,onboarding_completed,mobile,,,"{""steps_completed"": 5}",2024-01-29
bd469626-6a82-4080-9a2b-ce90585170a0,6fdee8f9-2e5b-4958-8448-358bd2ecc536,feature_a_used,web,free,B,"{""usage_count"": 6}",2024-02-07
7a2859f8-369f-4be1-b09a-dc0dabb59919,5b1d8192-7aab-4a30-9872-186f5414d72b,signup,web,free,B,"{""source"": ""referral"", ""country"": ""US""}",
3fe05b33-1caf-4f09-aaba-28e4c0dfa236,5b1d8192-7aab-4a30-9872-186f5414d72b,onboarding_completed,mobile,,,"{""steps_completed"": 5}",2024-01-29
a6410abc-8a54-4802-95e7-935c5a342d42,5b1d8192-7aab-4a30-9872-186f5414d72b,upgrade,mobile,pro,B,"{""from_plan"": ""free"", ""to_plan"": ""pro""}",2024-02-27
eb7c423a-a88a-4d88-8b28-7cb6bfadbd38,87b95f74-1d87-4e50-8cd9-2e5451a14571,signup,web,free,A,"{""source"": ""organic"", ""country"": ""US""}",
95ab9532-670e-4c5e-921c-c3ebe36c9910,c79e031d-5247-43be-bd7d-ebe5336c47f8,signup,web,free,B,"{""source"": ""referral"", ""country"": ""GB""}",
2733fbee-054d-4ca6-a678-b50c924fd582,c79e031d-5247-43be-bd7d-ebe5336c47f8,cancel,web,pro,B,"{""reason"": ""other""}",2024-03-27
e1162a30-15a4-4493-b02b-e2fc6f16036b,c8fd9b74-be6a-4728-8779-06d597113824,signup,mobile,free,B,"{""source"": ""paid_search"", ""country"": ""DE""}",
9144f32d-ddaf-47bb-b3e4-4047ea5d321d,c8fd9b74-be6a-4728-8779-06d597113824,onboarding_completed,web,,,"{""steps_completed"": 5}",2024-02-06
9f94088d-2894-463b-934c-ca66ebc4241e,c8fd9b74-be6a-4728-8779-06d597113824,feature_b_used,web,free,B,"{""usage_count"": 6}",2024-02-19
f98b3fe9-e122-4c7a-b23e-0cddc56db734,c8fd9b74-be6a-4728-8779-06d597113824,upgrade,web,pro,B,"{""from_plan"": ""free"", ""to_plan"": ""pro""}",2024-03-10
b41eab3d-09d8-40cd-a08b-2c0b2b30d010,f6f1bffb-ab01-4b55-ab8c-dd3420b18ba8,signup,mobile,free,A,"{""source"": ""organic"", ""country"": ""CA""}",
2a69597f-c2e5-424c-8b7d-8336430b1c21,f6f1bffb-ab01-4b55-ab8c-dd3420b18ba8,onboarding_completed,mobile,,,"{""steps_completed"": 5}",2024-01-15
2e0dfcd7-1ba3-4cb4-abe5-2eb3eb12f179,b0607eb0-dac2-4f6e-958c-84634cd5d36b,signup,mobile,free,A,"{""source"": ""referral"", ""country"": ""US""}",
899cb4f5-4d31-44c8-9167-1a30f1908e53,830ea5c0-29a4-4ffa-948f-f42142123844,signup,mobile,free,A,"{""source"": ""referral"", ""country"": ""IN""}",
55fc9c4f-14fc-464c-b378-ec8c13e0c552,830ea5c0-29a4-4ffa-948f-f42142123844,onboarding_completed,web,,,"{""steps_completed"": 5}",2024-02-02
2b747ab2-a4b9-4fe1-9a22-60f5aa084701,830ea5c0-29a4-4ffa-948f-f42142123844,feature_a_used,mobile,free,A,"{""usage_count"": 5}",2024-02-03
9bb6273b-935f-446c-9903-12e2de6b064c,830ea5c0-29a4-4ffa-948f-f42142123844,feature_b_used,web,free,A,"{""usage_count"": 9}",2024-02-06
b876369a-cf1d-4499-ad4b-204505948dce,830ea5c0-29a4-4ffa-948f-f42142123844,cancel,web,pro,A,"{""reason"": ""value""}",2024-04-21
cf89bc92-757a-47a1-b5ed-0b1d79a2e8ad,095fa629-889c-4539-9a45-4cde433a5515,signup,mobile,free,B,"{""source"": ""sales"", ""country"": ""CA""}",
4be0b47c-82f8-48eb-9c32-561b5f3e9edb,25f3e52c-273a-4961-a20e-7d54c66df76e,signup,web,free,B,"{""source"": ""sales"", ""country"": ""GB""}",
1e994cfb-76c2-473c-9d5d-aa0e1568ffd6,25f3e52c-273a-4961-a20e-7d54c66df76e,onboarding_completed,web,,,"{""steps_completed"": 5}",2024-02-01
9bd33d5c-397e-4247-88db-e7e4d6ecd4a7,25f3e52c-273a-4961-a20e-7d54c66df76e,feature_a_used,mobile,free,B,"{""usage_count"": 9}",2024-02-12
36d3be12-ce5e-4ef2-95fc-d5ee8fd4a8ae,b9b05af3-ffb1-4d3b-b6a3-460975565bb2,signup,web,free,A,"{""source"": ""referral"", ""country"": ""IN""}",
639e9071-a73c-4009-b425-d8c3e160949e,b9b05af3-ffb1-4d3b-b6a3-460975565bb2,onboarding_completed,web,,,"{""steps_completed"": 5}",2024-01-31
3b899c9a-fec6-4b82-a063-a1b2a65c5dcc,b9b05af3-ffb1-4d3b-b6a3-460975565bb2,upgrade,mobile,pro,A,"{""from_plan"": ""free"", ""to_plan"": ""pro""}",2024-02-15
bbcf9940-6e71-4a98-888d-d6d49889cdfb,e9543652-2160-4bc3-89ac-c7e6671be09f,signup,web,free,A,"{""source"": ""paid_search"", ""country"": ""US""}",
052c98d2-eff6-404d-b390-7e5cc9f7f8a2,0124ad13-f5d7-4b97-98d7-fde292e0d193,signup,mobile,free,B,"{""source"": ""organic"", ""country"": ""CA""}",
ecdf43f0-edf1-47b1-9aa9-b6511b6dba3e,f582de11-29bd-430d-9b39-126fa006dffc,signup,mobile,free,A,"{""source"": ""organic"", ""country"": ""CA""}",
7c2c56f0-cafe-400c-a6b4-8ce9e5811d45,f582de11-29bd-430d-9b39-126fa006dffc,feature_a_used,web,free,A,"{""usage_count"": 2}",2024-02-01
7adbefea-c9e7-44f7-85ab-c6a04156c10e,e78dfc02-e017-4f61-a28f-541994681bd3,signup,web,free,B,"{""source"": ""paid_search"", ""country"": ""GB""}",
ee9ba651-3d15-4c26-995c-edaaadde93ff,e78dfc02-e017-4f61-a28f-541994681bd3,onboarding_completed,mobile,,,"{""steps_completed"": 5}",2024-02-06
4b081e99-001f-4fcc-ba9d-3d5487e257d6,6fa92be3-64cd-41b4-99ed-96b3ef92b7e3,signup,web,free,B,"{""source"": ""paid_search"", ""country"": ""CA""}",
8de56946-9cb6-4ae7-911f-890f5e3149f4,6fa92be3-64cd-41b4-99ed-96b3ef92b7e3,onboarding_completed,web,,,"{""steps_completed"": 5}",2024-02-11
1462fce9-f33c-44e5-ab2a-6fa52ebabc7a,6fa92be3-64cd-41b4-99ed-96b3ef92b7e3,upgrade,mobile,pro,B,"{""from_plan"": ""free"", ""to_plan"": ""pro""}",2024-02-23
e2247aba-893a-40c2-bd11-294b38c128de,710a2a54-72d0-4f2d-9efd-0a7d51c7100b,signup,web,free,A,"{""source"": ""paid_search"", ""country"": ""IN""}",
e1ff790f-fa05-4368-b43d-3bcc29c7eed3,710a2a54-72d0-4f2d-9efd-0a7d51c7100b,onboarding_completed,mobile,,,"{""steps_completed"": 5}",2024-01-31
87c8bea3-706e-432d-95df-aa7cc2280717,710a2a54-72d0-4f2d-9efd-0a7d51c7100b,feature_a_used,mobile,free,A,"{""usage_count"": 1}",2024-02-06
6ad908e3-a2b0-4a07-bcac-2af9158a60ee,710a2a54-72d0-4f2d-9efd-0a7d51c7100b,upgrade,web,pro,A,"{""from_plan"": ""free"", ""to_plan"": ""pro""}",2024-03-06
905e4be3-27ae-4e75-9272-fa83fdfde8bb,441efca5-a492-4663-a3ac-4fd5612a1220,signup,web,free,A,"{""source"": ""referral"", ""country"": ""GB""}",
85e03462-ca77-42c0-b8af-0483c6978291,e79a2659-bffc-4548-8194-580975f3fa82,signup,mobile,free,B,"{""source"": ""paid_search"", ""country"": ""IN""}",
c79a549b-d69a-443a-bf3a-f4481ae2e330,10d70427-4d59-4b95-bbec-e3a5c11e8c6b,signup,mobile,free,B,"{""source"": ""sales"", ""country"": ""US""}",
9608ed6c-dbdd-4e4e-a4c1-5eaa06b1c1fa,10d70427-4d59-4b95-bbec-e3a5c11e8c6b,feature_b_used,mobile,free,B,"{""usage_count"": 8}",2024-02-01
d556cdf3-fa1b-499e-b8b4-27177a912446,41431b5a-b961-426a-969e-6ffcb3e2b1ad,signup,web,free,A,"{""source"": ""referral"", ""country"": ""GB""}",
5b27f881-f3ba-4e08-8dcc-70d13a15b965,1eac57ba-56fc-47eb-8f12-a47679e33e30,signup,mobile,free,A,"{""source"": ""sales"", ""country"": ""CA""}",
28cd5777-91f7-4f2c-b609-a4750dd9f2e6,1eac57ba-56fc-47eb-8f12-a47679e33e30,onboarding_completed,web,,,"{""steps_completed"": 5}",2024-02-07
c4436586-b510-4448-97ee-266e94cc9f1b,1eac57ba-56fc-47eb-8f12-a47679e33e30,feature_a_used,web,free,A,"{""usage_count"": 10}",2024-02-19
b127ceae-4f85-4603-80b4-ed2bcbc87866,1eac57ba-56fc-47eb-8f12-a47679e33e30,feature_b_used,mobile,free,A,"{""usage_count"": 5}",2024-02-23
5515a5be-6bd4-4993-aa14-db83c4b12ee7,1eac57ba-56fc-47eb-8f12-a47679e33e30,upgrade,mobile,pro,A,"{""from_plan"": ""free"", ""to_plan"": ""pro""}",2024-03-05
bc0ce780-2624-44ff-85bc-9a1e08f0dcb2,f5205f39-41bd-454e-b76a-137cf748deb4,signup,web,free,A,"{""source"": ""sales"", ""country"": ""DE""}",
a602d5fb-a1ff-4b83-aad8-e4229db9bc40,f5205f39-41bd-454e-b76a-137cf748deb4,onboarding_completed,mobile,,,"{""steps_completed"": 5}",2024-02-08
0400cb51-2063-4196-b9b1-338522508f88,f5205f39-41bd-454e-b76a-137cf748deb4,feature_b_used,mobile,free,A,"{""usage_count"": 1}",2024-02-19
8cc36c7d-3479-4785-bf15-02a73511a40e,f2e37d75-1482-4410-8fca-a86c82de751b,signup,mobile,free,B,"{""source"": ""organic"", ""country"": ""GB""}",
2b0082ea-3958-41ec-be40-459fd42bc093,f2e37d75-1482-4410-8fca-a86c82de751b,onboarding_completed,mobile,,,"{""steps_completed"": 5}",2024-01-27
ca058c01-327b-4628-9079-264679e72f02,f2e37d75-1482-4410-8fca-a86c82de751b,feature_b_used,web,free,B,"{""usage_count"": 9}",2024-02-01
09256a68-dade-4757-a72f-c5ba82084e9a,f9acc4df-cd77-4efe-935c-0c225267cb21,signup,mobile,free,B,"{""source"": ""sales"", ""country"": ""CA""}",
86b21125-649c-4769-abb0-5543df55c93e,f9acc4df-cd77-4efe-935c-0c225267cb21,onboarding_completed,mobile,,,"{""steps_completed"": 5}",2024-02-03
9c8f0533-5705-413b-b3ed-1fc65e8eea3f,3a8a2997-a2af-4d8f-bd4d-ba0b59370242,signup,web,free,A,"{""source"": ""paid_search"", ""country"": ""US""}",
043a462d-6b7d-4ea9-a3cc-18da4fbc4179,027b9de4-c809-4dca-802d-b90ae0fa9ea4,signup,mobile,free,A,"{""source"": ""referral"", ""country"": ""CA""}",
319383fd-bd92-480c-9baa-fd091f578d74,027b9de4-c809-4dca-802d-b90ae0fa9ea4,onboarding_completed,mobile,,,"{""steps_completed"": 5}",2024-02-11
3149626f-977a-4c25-b029-3dea2196e632,3b685549-3c83-433b-b0cc-614c93b31342,signup,mobile,free,B,"{""source"": ""referral"", ""country"": ""IN""}",
803a1859-4195-425f-ba1e-d80be47b8d5c,3b685549-3c83-433b-b0cc-614c93b31342,onboarding_completed,web,,,"{""steps_completed"": 5}",2024-02-04
ae261ecb-4186-4d5a-953f-1ee16129411e,3b685549-3c83-433b-b0cc-614c93b31342,feature_a_used,web,free,B,"{""usage_count"": 8}",2024-02-09
73626f4f-f611-4150-91de-12b6a7d46701,3b685549-3c83-433b-b0cc-614c93b31342,feature_b_used,web,free,B,"{""usage_count"": 10}",2024-02-19
a97f5800-707e-4538-929f-ad3fc09e8cfc,3b685549-3c83-433b-b0cc-614c93b31342,cancel,mobile,pro,B,"{""reason"": ""value""}",2024-04-19
0910801b-3345-431a-bc67-9089371205e7,f6042f75-ecb0-44b4-9dea-1a0915525d0b,signup,web,free,B,"{""source"": ""paid_search"", ""country"": ""DE""}",
ad86960e-a48a-4a0b-b536-c6a8b12cfc47,f6042f75-ecb0-44b4-9dea-1a0915525d0b,onboarding_completed,web,,,"{""steps_completed"": 5}",2024-02-07
c0d378ed-03e1-4e1c-9a61-150d13ad2615,f6042f75-ecb0-44b4-9dea-1a0915525d0b,feature_b_used,web,free,B,"{""usage_count"": 9}",2024-02-13
3610ff6f-e080-4746-85c8-81fcd81bab0e,f6042f75-ecb0-44b4-9dea-1a0915525d0b,cancel,web,pro,B,"{""reason"": ""value""}",2024-04-19
a2808c1f-1d1f-4589-b28e-e86a25dce504,5232107a-1097-481c-9269-87b38cbbaf0b,signup,mobile,free,A,"{""source"": ""paid_search"", ""country"": ""GB""}",
d6663953-2ca6-4b59-9b9e-1a7c2b97100d,5232107a-1097-481c-9269-87b38cbbaf0b,onboarding_completed,web,,,"{""steps_completed"": 5}",2024-01-31
bab1ecfc-3625-4a5b-90f6-9ffe4920b455,5232107a-1097-481c-9269-87b38cbbaf0b,feature_b_used,web,free,A,"{""usage_count"": 3}",2024-02-11
b21587f4-97ac-44d6-9fac-b06a497d4ce5,b1e3b84c-fba0-439f-8088-bf76245b3a18,signup,web,free,B,"{""source"": ""sales"", ""country"": ""DE""}",
4ff82173-dd06-4645-b0ac-7b9d38771044,b1e3b84c-fba0-439f-8088-bf76245b3a18,onboarding_completed,web,,,"{""steps_completed"": 5}",2024-02-07
1fe2a004-5377-43e6-b230-60987733e2d9,5f6fad39-0f42-4f08-bbf0-692e67db083e,signup,mobile,free,B,"{""source"": ""organic"", ""country"": ""IN""}",
61af4887-aea1-49a2-b299-80293cc3ecf1,17e137d3-0867-45c6-a983-ccf0aeeccd42,signup,mobile,free,A,"{""source"": ""paid_search"", ""country"": ""US""}",
49f0282e-6c47-4301-9001-acb72bbbaa20,17e137d3-0867-45c6-a983-ccf0aeeccd42,feature_b_used,mobile,free,A,"{""usage_count"": 6}",2024-02-06
0e0d730b-b375-4793-aa05-f7a110c007ed,f19ae764-b6e7-473e-bf38-228327abed33,signup,web,free,A,"{""source"": ""referral"", ""country"": ""US""}",
880a54ab-8b1a-4020-b39d-716fa43c82ba,118448a8-8212-4a86-acb4-c854253f4908,signup,web,free,A,"{""source"": ""organic"", ""country"": ""IN""}",
af7e2213-e8d0-4455-a52a-bc7914f6f65d,118448a8-8212-4a86-acb4-c854253f4908,onboarding_completed,mobile,,,"{""steps_completed"": 5}",2024-02-01
e5dc1a27-1feb-43fd-a6a0-4b5b12f23ac9,5cd4a3d8-1299-411f-bb5a-bca6d2eb0126,signup,mobile,free,A,"{""source"": ""sales"", ""country"": ""US""}",
df7165ea-0daa-4536-be45-80004f50faa2,32d5e975-63a2-4375-b202-a0b82da50830,signup,mobile,free,A,"{""source"": ""referral"", ""country"": ""US""}",
0e9d1504-7f28-424d-9183-27482c301f0f,32d5e975-63a2-4375-b202-a0b82da50830,onboarding_completed,mobile,,,"{""steps_completed"": 5}",2024-01-26
e6fbb574-6c9e-4641-875e-3bfecfa59760,32d5e975-63a2-4375-b202-a0b82da50830,feature_a_used,web,free,A,"{""usage_count"": 8}",2024-02-05
bdb65d4e-e6e9-4a41-8aed-04e1c89077b8,32d5e975-63a2-4375-b202-a0b82da50830,upgrade,mobile,pro,A,"{""from_plan"": ""free"", ""to_plan"": ""pro""}",2024-03-03
0418ead7-bc68-4163-bbb5-0d948d9a9913,32d5e975-63a2-4375-b202-a0b82da50830,cancel,mobile,pro,A,"{""reason"": ""price""}",2024-04-25
56d9957d-6ca5-4252-8119-7c8a5291d9ee,800ddee8-260f-447c-913d-d07ed5a780bf,signup,mobile,free,B,"{""source"": ""referral"", ""country"": ""GB""}",
880d0156-8eb3-4a35-9d0a-afc6b176d5ca,800ddee8-260f-447c-913d-d07ed5a780bf,upgrade,web,pro,B,"{""from_plan"": ""free"", ""to_plan"": ""pro""}",2024-02-07
2f32b98b-6737-4c70-899a-21ba7ac62109,1082cab3-f704-44d4-9b77-22df921d4005,signup,web,free,B,"{""source"": ""referral"", ""country"": ""CA""}",
fad2423a-3ff8-49ab-b2e5-796bed908d72,1082cab3-f704-44d4-9b77-22df921d4005,feature_b_used,mobile,free,B,"{""usage_count"": 7}",2024-02-09
f0d5b20f-1b8f-422c-a282-65f2590858e0,b8b45b25-2626-48de-9f53-d4afb5412170,signup,web,free,A,"{""source"": ""paid_search"", ""country"": ""GB""}",
